ref	surface	lemma	pos	features	stem_class	ms	position	variation
Eph.2.4	frijoda	frijon	verb	{"strength": "STR", "gender": "F", "case": "ACC", "number": "SG"}	weak-II	2	12	1
Eph.2.4	frijoda	frijon	verb	{"strength": "STR", "gender": "F", "case": "NOM", "number": "SG"}	weak-II	2	12	1
Eph.2.4	frijoda	frijon	verb	{"strength": "WK", "gender": "M", "case": "NOM", "number": "SG"}	weak-II	2	12	1
Eph.2.4	frijoda	frijon	verb	{"voice": "PASS", "mood": "IND", "tense": "PRS", "number": "SG", "person": "1"}	weak-II	2	12	1
Eph.2.4	frijoda	frijon	verb	{"voice": "ACT", "mood": "IND", "tense": "PST", "number": "SG", "person": "1"}	weak-II	2	12	1
Eph.2.4	frijoda	frijon	verb	{"voice": "ACT", "mood": "IND", "tense": "PST", "number": "SG", "person": "3"}	weak-II	2	12	1
Eph.2.4	uns	ik	pron	{"case": "DAT", "number": "PL"}		2	13	1
Eph.2.4	uns	ik	pron	{"case": "ACC", "number": "PL"}		2	13	1
Eph.2.4	iþ	iþ	conj	{}		3	1	1
Eph.2.4	guþ	guþ	noun	{"case": "NOM", "number": "SG", "gender": "M"}		3	2	1
Eph.2.4	guþ	guþ	noun	{"case": "VOC", "number": "SG", "gender": "M"}		3	2	1
Eph.2.4	guþ	guþ	noun	{"case": "ACC", "number": "SG", "gender": "M"}		3	2	1
Eph.2.4	gabeigs	gabigs	adj	{"strength": "STR", "gender": "M", "case": "NOM", "number": "SG"}	a-stem	3	3	3
Eph.2.4	wisands	wisan	verb	{"strength": "STR", "gender": "M", "case": "NOM", "number": "SG"}	strong-V	3	4	1
Eph.2.4	wisands	wisan	verb	{"strength": "STR", "gender": "M", "case": "NOM", "number": "SG"}	strong-V	3	4	1
Eph.2.4	wisands	wisan	verb	{"strength": "STR", "gender": "M", "case": "NOM", "number": "SG"}	strong-V	3	4	1
Eph.2.4	in	in	prep	{}		3	5	1
Eph.2.4	armahairtein	armahairtei	noun	{"case": "DAT", "number": "SG", "gender": "F"}	ōn-stem	3	6	1
Eph.2.4	armahairtein	armahairtei	noun	{"case": "ACC", "number": "SG", "gender": "F"}	ōn-stem	3	6	1
Eph.2.4	in	in	prep	{}		3	7	1
Eph.2.4	þizos	sa	pron	{"gender": "F", "case": "GEN", "number": "SG"}		3	8	1
Eph.2.4	managons	manags	adj	{"strength": "WK", "gender": "F", "case": "GEN", "number": "SG"}	a-stem	3	9	1
Eph.2.4	managons	manags	adj	{"strength": "WK", "gender": "F", "case": "NOM", "number": "PL"}	a-stem	3	9	1
Eph.2.4	managons	manags	adj	{"strength": "WK", "gender": "F", "case": "ACC", "number": "PL"}	a-stem	3	9	1
Eph.2.4	frijaþwos	frijaþwa	noun	{"case": "NOM", "number": "PL", "gender": "F"}	ō-stem	3	10	1
Eph.2.4	frijaþwos	frijaþwa	noun	{"case": "ACC", "number": "PL", "gender": "F"}	ō-stem	3	10	1
Eph.2.4	frijaþwos	frijaþwa	noun	{"case": "GEN", "number": "SG", "gender": "F"}	ō-stem	3	10	1
Eph.2.4	in	in	prep	{}		3	11	5
Eph.2.4	þizaiei	saei	pron	{"gender": "F", "case": "DAT", "number": "SG"}		3	12	1
Eph.2.4	frijoda	frijon	verb	{"voice": "PASS", "mood": "IND", "tense": "PRS", "number": "SG", "person": "1"}	weak-II	3	13	1
Eph.2.4	frijoda	frijon	verb	{"voice": "ACT", "mood": "IND", "tense": "PST", "number": "SG", "person": "3"}	weak-II	3	13	1
Eph.2.4	frijoda	frijon	verb	{"voice": "PASS", "mood": "IND", "tense": "PRS", "number": "SG", "person": "3"}	weak-II	3	13	1
Eph.2.4	frijoda	frijon	verb	{"strength": "STR", "gender": "N", "case": "NOM", "number": "PL"}	weak-II	3	13	1
Eph.2.4	frijoda	frijon	verb	{"strength": "STR", "gender": "N", "case": "ACC", "number": "PL"}	weak-II	3	13	1
Eph.2.4	frijoda	frijon	verb	{"strength": "STR", "gender": "F", "case": "ACC", "number": "SG"}	weak-II	3	13	1
Eph.2.4	frijoda	frijon	verb	{"strength": "WK", "gender": "M", "case": "NOM", "number": "SG"}	weak-II	3	13	1
Eph.2.4	frijoda	frijon	verb	{"voice": "ACT", "mood": "IND", "tense": "PST", "number": "SG", "person": "1"}	weak-II	3	13	1
Eph.2.4	frijoda	frijon	verb	{"strength": "STR", "gender": "F", "case": "NOM", "number": "SG"}	weak-II	3	13	1
Eph.2.4	uns	ik	pron	{"case": "DAT", "number": "PL"}		3	14	1
Eph.2.4	uns	ik	pron	{"case": "ACC", "number": "PL"}		3	14	1
Eph.2.5	jah	jah		{}		2	1	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "NOM", "number": "PL"}	strong-V	2	2	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "ACC", "number": "PL"}	strong-V	2	2	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "NOM", "number": "PL"}	strong-V	2	2	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "ACC", "number": "PL"}	strong-V	2	2	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "NOM", "number": "PL"}	strong-V	2	2	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "ACC", "number": "PL"}	strong-V	2	2	1
Eph.2.5	uns	ik	pron	{"case": "ACC", "number": "PL"}		2	3	1
Eph.2.5	uns	ik	pron	{"case": "DAT", "number": "PL"}		2	3	1
Eph.2.5	dauþans	dauþs	adj	{"strength": "WK", "gender": "M", "case": "NOM", "number": "PL"}	a-stem	2	4	1
Eph.2.5	dauþans	dauþs	adj	{"strength": "WK", "gender": "M", "case": "ACC", "number": "PL"}	a-stem	2	4	1
Eph.2.5	dauþans	dauþs	adj	{"strength": "STR", "gender": "M", "case": "ACC", "number": "PL"}	a-stem	2	4	1
Eph.2.5	frawaurhtim	frawaurhts	noun	{"case": "DAT", "number": "PL", "gender": "F"}	i-stem	2	5	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"strength": "STR", "gender": "F", "case": "ACC", "number": "SG"}	weak-I	2	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"voice": "ACT", "mood": "IND", "tense": "PST", "number": "SG", "person": "3"}	weak-I	2	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"strength": "STR", "gender": "N", "case": "NOM", "number": "PL"}	weak-I	2	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"strength": "STR", "gender": "N", "case": "ACC", "number": "PL"}	weak-I	2	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"strength": "STR", "gender": "F", "case": "NOM", "number": "SG"}	weak-I	2	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"voice": "ACT", "mood": "IND", "tense": "PST", "number": "SG", "person": "1"}	weak-I	2	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"strength": "WK", "gender": "M", "case": "NOM", "number": "SG"}	weak-I	2	6	1
Eph.2.5	uns	ik	pron	{"case": "DAT", "number": "PL"}		2	7	1
Eph.2.5	uns	ik	pron	{"case": "ACC", "number": "PL"}		2	7	1
Eph.2.5	Xristau	Xristus	name	{"case": "DAT", "number": "SG", "gender": "N"}		2	8	1
Eph.2.5	anstai	ansts	noun	{"case": "DAT", "number": "SG", "gender": "F"}	i-stem	2	9	1
Eph.2.5	sijuþ	wisan	verb	{"voice": "ACT", "mood": "IND", "tense": "PRS", "number": "PL", "person": "2"}	strong-V	2	10	4
Eph.2.5	ganasidai	ga-nasjan	verb	{"strength": "STR", "gender": "M", "case": "NOM", "number": "PL"}	weak-I	2	11	1
Eph.2.5	ganasidai	ga-nasjan	verb	{"strength": "STR", "gender": "F", "case": "DAT", "number": "SG"}	weak-I	2	11	1
Eph.2.5	jah	jah		{}		3	1	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "ACC", "number": "PL"}	strong-V	3	2	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "NOM", "number": "PL"}	strong-V	3	2	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "NOM", "number": "PL"}	strong-V	3	2	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "ACC", "number": "PL"}	strong-V	3	2	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "ACC", "number": "PL"}	strong-V	3	2	1
Eph.2.5	wisandans	wisan	verb	{"strength": "WK", "gender": "M", "case": "NOM", "number": "PL"}	strong-V	3	2	1
Eph.2.5	uns	ik	pron	{"case": "DAT", "number": "PL"}		3	3	1
Eph.2.5	uns	ik	pron	{"case": "ACC", "number": "PL"}		3	3	1
Eph.2.5	dauþans	dauþs	adj	{"strength": "STR", "gender": "M", "case": "ACC", "number": "PL"}	a-stem	3	4	1
Eph.2.5	dauþans	dauþs	adj	{"strength": "WK", "gender": "M", "case": "ACC", "number": "PL"}	a-stem	3	4	1
Eph.2.5	dauþans	dauþs	adj	{"strength": "WK", "gender": "M", "case": "NOM", "number": "PL"}	a-stem	3	4	1
Eph.2.5	frawaurhtim	frawaurhts	noun	{"case": "DAT", "number": "PL", "gender": "F"}	i-stem	3	5	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"voice": "ACT", "mood": "IND", "tense": "PST", "number": "SG", "person": "3"}	weak-I	3	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"strength": "STR", "gender": "N", "case": "NOM", "number": "PL"}	weak-I	3	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"strength": "WK", "gender": "M", "case": "NOM", "number": "SG"}	weak-I	3	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"voice": "ACT", "mood": "IND", "tense": "PST", "number": "SG", "person": "1"}	weak-I	3	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"strength": "STR", "gender": "F", "case": "NOM", "number": "SG"}	weak-I	3	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"strength": "STR", "gender": "N", "case": "ACC", "number": "PL"}	weak-I	3	6	1
Eph.2.5	miþgaqiwida	miþ-gaqiujan	verb	{"strength": "STR", "gender": "F", "case": "ACC", "number": "SG"}	weak-I	3	6	1
Eph.2.5	uns	ik	pron	{"case": "DAT", "number": "PL"}		3	7	1
Eph.2.5	uns	ik	pron	{"case": "ACC", "number": "PL"}		3	7	1
Eph.2.5	Xristau	Xristus	name	{"case": "DAT", "number": "SG", "gender": "N"}		3	8	1
Eph.2.5	anstai	ansts	noun	{"case": "DAT", "number": "SG", "gender": "F"}	i-stem	3	9	1
Eph.2.5	sijum	wisan	verb	{"voice": "ACT", "mood": "IND", "tense": "PRS", "number": "PL", "person": "1"}	strong-V	3	10	4
Eph.2.5	ganasidai	ga-nasjan	verb	{"strength": "STR", "gender": "M", "case": "NOM", "number": "PL"}	weak-I	3	11	1
Eph.2.5	ganasidai	ga-nasjan	verb	{"strength": "STR", "gender": "F", "case": "DAT", "number": "SG"}	weak-I	3	11	1
Eph.2.6	jah	jah		{}		2	1	1
Eph.2.6	miþurraisida			{}		2	2	4
Eph.2.6	jah	jah		{}		2	3	1
Eph.2.6	miþgasatida			{}		2	4	4
Eph.2.6	in	in	prep	{}		2	5	1
Eph.2.6	himinakundaim	himinakunds	adj	{"strength": "STR", "gender": "N", "case": "DAT", "number": "PL"}	a-stem	2	6	1
Eph.2.6	himinakundaim	himinakunds	adj	{"strength": "STR", "gender": "M", "case": "DAT", "number": "PL"}	a-stem	2	6	1
Eph.2.6	himinakundaim	himinakunds	adj	{"strength": "STR", "gender": "F", "case": "DAT", "number": "PL"}	a-stem	2	6	1
Eph.2.6	in	in	prep	{}		2	7	1
Eph.2.6	Xristau	Xristus	name	{"case": "DAT", "number": "SG", "gender": "N"}		2	8	1
Eph.2.6	Iesu	Iesus	name	{"case": "DAT", "number": "SG", "gender": "N"}		2	9	1
Eph.2.6	Iesu	Iesus	name	{"case": "VOC", "number": "SG", "gender": "N"}		2	9	1
Eph.2.6	Iesu	Iesus	name	{"case": "ACC", "number": "SG", "gender": "N"}		2	9	1
Eph.2.6	jah	jah		{}		3	1	1
Eph.2.6	miþurraisidai			{}		3	2	4
Eph.2.6	jah	jah		{}		3	3	1
Eph.2.6	miþgasatidai			{}		3	4	4
Eph.2.6	in	in	prep	{}		3	5	1
Eph.2.6	himinakundaim	himinakunds	adj	{"strength": "STR", "gender": "F", "case": "DAT", "number": "PL"}	a-stem	3	6	1
Eph.2.6	himinakundaim	himinakunds	adj	{"strength": "STR", "gender": "N", "case": "DAT", "number": "PL"}	a-stem	3	6	1
Eph.2.6	himinakundaim	himinakunds	adj	{"strength": "STR", "gender": "M", "case": "DAT", "number": "PL"}	a-stem	3	6	1
Eph.2.6	in	in	prep	{}		3	7	1
Eph.2.6	Xristau	Xristus	name	{"case": "DAT", "number": "SG", "gender": "N"}		3	8	1
Eph.2.6	Iesu	Iesus	name	{"case": "VOC", "number": "SG", "gender": "N"}		3	9	1
Eph.2.6	Iesu	Iesus	name	{"case": "DAT", "number": "SG", "gender": "N"}		3	9	1
Eph.2.6	Iesu	Iesus	name	{"case": "ACC", "number": "SG", "gender": "N"}		3	9	1
Eph.2.7	ei	ei	conj	{}		2	1	1
Eph.2.7	ataugjai	at-augjan	verb	{"voice": "ACT", "mood": "OPT", "tense": "PRS", "number": "SG", "person": "3"}	weak-I	2	2	1
Eph.2.7	in	in	prep	{}		2	3	1
Eph.2.7	aldim	alds	noun	{"case": "DAT", "number": "PL", "gender": "F"}	i-stem	2	4	10
Eph.2.7	þaim	sa	pron	{"gender": "M", "case": "DAT", "number": "PL"}		2	5	1
Eph.2.7	þaim	sa	pron	{"gender": "F", "case": "DAT", "number": "PL"}		2	5	1
Eph.2.7	þaim	sa	pron	{"gender": "N", "case": "DAT", "number": "PL"}		2	5	1
Eph.2.7	anagaggandeim	ana-gaggan	verb	{"strength": "WK", "gender": "F", "case": "DAT", "number": "PL"}	strong-VII	2	6	1
Eph.2.7	ufarassu	ufarassus	noun	{"case": "VOC", "number": "SG", "gender": "M"}	u-stem	2	7	1
Eph.2.7	ufarassu	ufarassus	noun	{"case": "ACC", "number": "SG", "gender": "M"}	u-stem	2	7	1
Eph.2.7	gabeins	gabei	noun	{"case": "GEN", "number": "SG", "gender": "F"}	ōn-stem	2	8	1
Eph.2.7	gabeins	gabei	noun	{"case": "NOM", "number": "PL", "gender": "F"}	ōn-stem	2	8	1
Eph.2.7	gabeins	gabei	noun	{"case": "ACC", "number": "PL", "gender": "F"}	ōn-stem	2	8	1
Eph.2.7	anstais	ansts	noun	{"case": "GEN", "number": "SG", "gender": "F"}	i-stem	2	9	1
Eph.2.7	seinaizos	seins	pron	{"strength": "STR", "gender": "F", "case": "GEN", "number": "SG"}	a-stem	2	10	1
Eph.2.7	in	in	prep	{}		2	11	1
Eph.2.7	selein	selei	noun	{"case": "ACC", "number": "SG", "gender": "F"}	ōn-stem	2	12	1
Eph.2.7	selein	selei	noun	{"case": "DAT", "number": "SG", "gender": "F"}	ōn-stem	2	12	1
Eph.2.7	bi	bi	prep	{}		2	13	1
Eph.2.7	uns	ik	pron	{"case": "DAT", "number": "PL"}		2	14	1
Eph.2.7	uns	ik	pron	{"case": "ACC", "number": "PL"}		2	14	1
Eph.2.7	in	in	prep	{}		2	15	1
Eph.2.7	Xristau	Xristus	name	{"case": "DAT", "number": "SG", "gender": "N"}		2	16	1
Eph.2.7	Iesu	Iesus	name	{"case": "VOC", "number": "SG", "gender": "N"}		2	17	1
Eph.2.7	Iesu	Iesus	name	{"case": "ACC", "number": "SG", "gender": "N"}		2	17	1
Eph.2.7	Iesu	Iesus	name	{"case": "DAT", "number": "SG", "gender": "N"}		2	17	1
Eph.2.7	ei	ei	conj	{}		3	1	1
Eph.2.7	ataugjai	at-augjan	verb	{"voice": "ACT", "mood": "OPT", "tense": "PRS", "number": "SG", "person": "3"}	weak-I	3	2	1
Eph.2.7	in	in	prep	{}		3	3	1
Eph.2.7	aldim	alds	noun	{"case": "DAT", "number": "PL", "gender": "F"}	i-stem	3	4	10
Eph.2.7	þaim	sa	pron	{"gender": "N", "case": "DAT", "number": "PL"}		3	5	1
Eph.2.7	þaim	sa	pron	{"gender": "M", "case": "DAT", "number": "PL"}		3	5	1
Eph.2.7	þaim	sa	pron	{"gender": "F", "case": "DAT", "number": "PL"}		3	5	1
Eph.2.7	anagaggandeim	ana-gaggan	verb	{"strength": "WK", "gender": "F", "case": "DAT", "number": "PL"}	strong-VII	3	6	1
Eph.2.7	ufarassu	ufarassus	noun	{"case": "VOC", "number": "SG", "gender": "M"}	u-stem	3	7	1
Eph.2.7	ufarassu	ufarassus	noun	{"case": "ACC", "number": "SG", "gender": "M"}	u-stem	3	7	1
Eph.2.7	gabeins	gabei	noun	{"case": "NOM", "number": "PL", "gender": "F"}	ōn-stem	3	8	1
Eph.2.7	gabeins	gabei	noun	{"case": "GEN", "number": "SG", "gender": "F"}	ōn-stem	3	8	1
Eph.2.7	gabeins	gabei	noun	{"case": "ACC", "number": "PL", "gender": "F"}	ōn-stem	3	8	1
Eph.2.7	anstais	ansts	noun	{"case": "GEN", "number": "SG", "gender": "F"}	i-stem	3	9	1
Eph.2.7	seinaizos	seins	pron	{"strength": "STR", "gender": "F", "case": "GEN", "number": "SG"}	a-stem	3	10	1
Eph.2.7	in	in	prep	{}		3	11	1
Eph.2.7	selein	selei	noun	{"case": "DAT", "number": "SG", "gender": "F"}	ōn-stem	3	12	1
Eph.2.7	selein	selei	noun	{"case": "ACC", "number": "SG", "gender": "F"}	ōn-stem	3	12	1
Eph.2.7	bi	bi	prep	{}		3	13	1
Eph.2.7	uns	ik	pron	{"case": "ACC", "number": "PL"}		3	14	1
Eph.2.7	uns	ik	pron	{"case": "DAT", "number": "PL"}		3	14	1
Eph.2.7	in	in	prep	{}		3	15	1
Eph.2.7	Xristau	Xristus	name	{"case": "DAT", "number": "SG", "gender": "N"}		3	16	1
Eph.2.7	Iesu	Iesus	name	{"case": "ACC", "number": "SG", "gender": "N"}		3	17	1
Eph.2.7	Iesu	Iesus	name	{"case": "DAT", "number": "SG", "gender": "N"}		3	17	1
Eph.2.7	Iesu	Iesus	name	{"case": "VOC", "number": "SG", "gender": "N"}		3	17	1
Eph.2.8	unte	unte	conj	{}		2	1	1
Eph.2.8	anstai	ansts	noun	{"case": "DAT", "number": "SG", "gender": "F"}	i-stem	2	2	1
Eph.2.8	siuþ	wisan	verb	{"voice": "ACT", "mood": "IND", "tense": "PRS", "number": "PL", "person": "2"}	strong-V	2	3	3
Eph.2.8	ganasidai	ga-nasjan	verb	{"strength": "STR", "gender": "F", "case": "DAT", "number": "SG"}	weak-I	2	4	1
Eph.2.8	ganasidai	ga-nasjan	verb	{"strength": "STR", "gender": "M", "case": "NOM", "number": "PL"}	weak-I	2	4	1
Eph.2.8	þairh	þairh	prep	{}		2	5	1
Eph.2.8	galaubein	galaubeins	noun	{"case": "ACC", "number": "SG", "gender": "F"}	i-stem	2	6	1
Eph.2.8	galaubein	galaubeins	adj	{"strength": "STR", "gender": "N", "case": "NOM", "number": "SG"}	a-stem	2	6	1
Eph.2.8	galaubein	galaubeins	adj	{"strength": "STR", "gender": "N", "case": "ACC", "number": "SG"}	a-stem	2	6	1
Eph.2.8	jah	jah		{}		2	7	1
Eph.2.8	þata	sa	pron	{"gender": "N", "case": "NOM", "number": "SG"}		2	8	1
Eph.2.8	þata	sa	pron	{"gender": "N", "case": "ACC", "number": "SG"}		2	8	1
Eph.2.8	ni	ni		{}		2	9	1
Eph.2.8	us	us	prep	{}		2	10	1
Eph.2.8	izwis	þu	pron	{"case": "ACC", "number": "PL"}		2	11	1
Eph.2.8	izwis	þu	pron	{"case": "DAT", "number": "PL"}		2	11	1
Eph.2.8	ak	ak	conj	{}		2	12	1
Eph.2.8	gudis	guþ	noun	{"case": "GEN", "number": "SG", "gender": "M"}		2	13	1
Eph.2.8	giba	giban	verb	{"voice": "ACT", "mood": "IND", "tense": "PRS", "number": "SG", "person": "1"}	strong-V	2	14	1
Eph.2.8	giba	giba	noun	{"case": "NOM", "number": "SG", "gender": "F"}	ō-stem	2	14	1
Eph.2.8	giba	giba	noun	{"case": "ACC", "number": "SG", "gender": "F"}	ō-stem	2	14	1
Eph.2.8	ist	wisan	verb	{"voice": "ACT", "mood": "IND", "tense": "PRS", "number": "SG", "person": "3"}	strong-V	2	15	1
Eph.2.8	unte	unte	conj	{}		3	1	1
Eph.2.8	anstai	ansts	noun	{"case": "DAT", "number": "SG", "gender": "F"}	i-stem	3	2	1
Eph.2.8	sijuþ	wisan	verb	{"voice": "ACT", "mood": "IND", "tense": "PRS", "number": "PL", "person": "2"}	strong-V	3	3	3
Eph.2.8	ganasidai	ga-nasjan	verb	{"strength": "STR", "gender": "F", "case": "DAT", "number": "SG"}	weak-I	3	4	1
Eph.2.8	ganasidai	ga-nasjan	verb	{"strength": "STR", "gender": "M", "case": "NOM", "number": "PL"}	weak-I	3	4	1
Eph.2.8	þairh	þairh	prep	{}		3	5	1
Eph.2.8	galaubein	galaubeins	adj	{"strength": "STR", "gender": "N", "case": "ACC", "number": "SG"}	a-stem	3	6	1
Eph.2.8	galaubein	galaubeins	noun	{"case": "ACC", "number": "SG", "gender": "F"}	i-stem	3	6	1
Eph.2.8	galaubein	galaubeins	adj	{"strength": "STR", "gender": "N", "case": "NOM", "number": "SG"}	a-stem	3	6	1
Eph.2.8	jah	jah		{}		3	7	1
Eph.2.8	þata	sa	pron	{"gender": "N", "case": "ACC", "number": "SG"}		3	8	1
Eph.2.8	þata	sa	pron	{"gender": "N", "case": "NOM", "number": "SG"}		3	8	1
Eph.2.8	ni	ni		{}		3	9	1
Eph.2.8	us	us	prep	{}		3	10	1
Eph.2.8	izwis	þu	pron	{"case": "ACC", "number": "PL"}		3	11	1
Eph.2.8	izwis	þu	pron	{"case": "DAT", "number": "PL"}		3	11	1
Eph.2.8	ak	ak	conj	{}		3	12	1
Eph.2.8	gudis	guþ	noun	{"case": "GEN", "number": "SG", "gender": "M"}		3	13	1
Eph.2.8	giba	giba	noun	{"case": "ACC", "number": "SG", "gender": "F"}	ō-stem	3	14	1
Eph.2.8	giba	giban	verb	{"voice": "ACT", "mood": "IND", "tense": "PRS", "number": "SG", "person": "1"}	strong-V	3	14	1
Eph.2.8	giba	giba	noun	{"case": "NOM", "number": "SG", "gender": "F"}	ō-stem	3	14	1
Eph.2.8	ist	wisan	verb	{"voice": "ACT", "mood": "IND", "tense": "PRS", "number": "SG", "person": "3"}	strong-V	3	15	1
Eph.2.9	ni	ni		{}		2	1	1
Eph.2.9	us	us	prep	{}		2	2	1
Eph.2.9	waurstwam	waurstw	noun	{"case": "DAT", "number": "PL", "gender": "N"}	a-stem	2	3	1
Eph.2.9	waurstwam	waurstwa	noun	{"case": "DAT", "number": "PL", "gender": "M"}	an-stem	2	3	1
Eph.2.9	ei	ei	conj	{}		2	4	1
Eph.2.9	ƕas	ƕas	pron	{"gender": "M", "case": "NOM", "number": "SG"}		2	5	1
Eph.2.9	ni	ni		{}		2	6	1
Eph.2.9	ƕopai	ƕopan	verb	{"voice": "ACT", "mood": "OPT", "tense": "PRS", "number": "SG", "person": "3"}	strong-VII	2	7	1
Eph.2.9	ni	ni		{}		3	1	1
Eph.2.9	us	us	prep	{}		3	2	1
Eph.2.9	waurstwam	waurstw	noun	{"case": "DAT", "number": "PL", "gender": "N"}	a-stem	3	3	1
Eph.2.9	waurstwam	waurstwa	noun	{"case": "DAT", "number": "PL", "gender": "M"}	an-stem	3	3	1
Eph.2.9	ei	ei	conj	{}		3	4	1
Eph.2.9	ƕas	ƕas	pron	{"gender": "M", "case": "NOM", "number": "SG"}		3	5	1
Eph.2.9	ni	ni		{}		3	6	1
Eph.2.9	ƕopai	ƕopan	verb	{"voice": "ACT", "mood": "OPT", "tense": "PRS", "number": "SG", "person": "3"}	strong-VII	3	7	1
Eph.2.10	ak	ak	conj	{}		2	1	1
Eph.2.10	is	is	pron	{"gender": "M", "case": "GEN", "number": "SG"}		2	2	1
Eph.2.10	is	is	pron	{"gender": "M", "case": "NOM", "number": "SG"}		2	2	1
Eph.2.10	is	is	pron	{"gender": "N", "case": "GEN", "number": "SG"}		2	2	1
Eph.2.10	is	wisan	verb	{"voice": "ACT", "mood": "IND", "tense": "PRS", "number": "SG", "person": "2"}	strong-V	2	2	1
Eph.2.10	sium	wisan	verb	{"voice": "ACT", "mood": "IND", "tense": "PRS", "number": "PL", "person": "1"}	strong-V	2	3	3
Eph.2.10	taui	taui	noun	{"case": "ACC", "number": "SG", "gender": "N"}	ja-stem	2	4	1
Eph.2.10	taui	taui	noun	{"case": "NOM", "number": "SG", "gender": "N"}	ja-stem	2	4	1
Eph.2.10	gaskapanai	ga-skapjan	verb	{"strength": "STR", "gender": "F", "case": "DAT", "number": "SG"}	strong-VI	2	5	1
Eph.2.10	gaskapanai	ga-skapjan	verb	{"strength": "STR", "gender": "M", "case": "NOM", "number": "PL"}	strong-VI	2	5	1
Eph.2.10	in	in	prep	{}		2	6	1
Eph.2.10	Xristau	Xristus	name	{"case": "DAT", "number": "SG", "gender": "N"}		2	7	1
Eph.2.10	Iesu	Iesus	name	{"case": "VOC", "number": "SG", "gender": "N"}		2	8	1
Eph.2.10	Iesu	Iesus	name	{"case": "ACC", "number": "SG", "gender": "N"}		2	8	1
Eph.2.10	Iesu	Iesus	name	{"case": "DAT", "number": "SG", "gender": "N"}		2	8	1
Eph.2.10	du	du	prep	{}		2	9	1
Eph.2.10	du	du	adv	{}		2	9	1
Eph.2.10	du	du		{}		2	9	1
Eph.2.10	waurstwam	waurstw	noun	{"case": "DAT", "number": "PL", "gender": "N"}	a-stem	2	10	1
Eph.2.10	waurstwam	waurstwa	noun	{"case": "DAT", "number": "PL", "gender": "M"}	an-stem	2	10	1
Eph.2.10	godaim	goþs	adj	{"strength": "STR", "gender": "M", "case": "DAT", "number": "PL"}	a-stem	2	11	1
Eph.2.10	godaim	goþs	adj	{"strength": "STR", "gender": "F", "case": "DAT", "number": "PL"}	a-stem	2	11	1
Eph.2.10	godaim	goþs	adj	{"strength": "STR", "gender": "N", "case": "DAT", "number": "PL"}	a-stem	2	11	1
Eph.2.10	þoei	saei	pron	{"gender": "N", "case": "ACC", "number": "PL"}		2	12	1
Eph.2.10	þoei	saei	pron	{"gender": "F", "case": "ACC", "number": "SG"}		2	12	1
Eph.2.10	þoei	saei	pron	{"gender": "N", "case": "NOM", "number": "PL"}		2	12	1
Eph.2.10	fauragamanwida	faura-gamanwjan	verb	{"strength": "STR", "gender": "F", "case": "ACC", "number": "SG"}	weak-I	2	13	1
Eph.2.10	fauragamanwida	faura-gamanwjan	verb	{"strength": "STR", "gender": "N", "case": "ACC", "number": "PL"}	weak-I	2	13	1
Eph.2.10	fauragamanwida	faura-gamanwjan	verb	{"strength": "STR", "gender": "N", "case": "NOM", "number": "PL"}	weak-I	2	13	1
Eph.2.10	fauragamanwida	faura-gamanwjan	verb	{"voice": "ACT", "mood": "IND", "tense": "PST", "number": "SG", "person": "3"}	weak-I	2	13	1
Eph.2.10	fauragamanwida	faura-gamanwjan	verb	{"voice": "ACT", "mood": "IND", "tense": "PST", "number": "SG", "person": "1"}	weak-I	2	13	1
Eph.2.10	fauragamanwida	faura-gamanwjan	verb	{"strength": "STR", "gender": "F", "case": "NOM", "number": "SG"}	weak-I	2	13	1
